asset_id,attack,severity,oqi,target_oqi,predicted_attack,confidence,low_quality_patches,low_patch_centers
B340741780701063A0,connected_crop,0.4000000059604645,40.47323989868164,56.71377182006836,connected_crop,0.999990701675415,9;3;0,"[[0.07158000022172928, 0.058139998465776443, -0.1429000049829483], [0.11203999817371368, 0.06723999977111816, 0.022789999842643738], [0.004639999940991402, 0.050530001521110535, -0.20507000386714935]]"
B340741780701063A0,hole,0.10000000149011612,98.1302719116211,84.50474548339844,clean,0.974395751953125,6;5;14,"[[0.19779999554157257, 0.027499999850988388, -0.2960599958896637], [0.14409999549388885, 0.07018999755382538, 0.18501999974250793], [0.05090999975800514, 0.01696000061929226, -0.38679999113082886]]"
B340741780701063A0,hole,0.20000000298023224,80.83421325683594,67.63615417480469,hole,0.9955406785011292,4;13;5,"[[0.184129998087883, 0.022280000150203705, -0.321150004863739], [0.1699800044298172, 0.02589000016450882, -0.33379000425338745], [0.13142000138759613, 0.07393000274896622, 0.2125300019979477]]"
B340741780701063A0,retriangulate,0.5,59.0657844543457,65.08307647705078,retriangulate,0.9995531439781189,6;11;5,"[[0.2033199965953827, 0.030069999396800995, -0.29019999504089355], [0.10374999791383743, 0.0727199986577034, 0.33496999740600586], [0.13913999497890472, 0.07496000081300735, 0.1766899973154068]]"
B340741780701063A0,jpeg50,0.5,73.10490417480469,72.95254516601562,jpeg50,0.9999767541885376,6;5;14,"[[0.19779999554157257, 0.027499999850988388, -0.2960599958896637], [0.14409999549388885, 0.07018999755382538, 0.18501999974250793], [0.05090999975800514, 0.01696000061929226, -0.38679999113082886]]"
B340741780701063A0,blur1.5,0.5,63.74095153808594,70.19181060791016,blur1.5,0.9998700618743896,6;5;14,"[[0.19779999554157257, 0.027499999850988388, -0.2960599958896637], [0.14409999549388885, 0.07018999755382538, 0.18501999974250793], [0.05090999975800514, 0.01696000061929226, -0.38679999113082886]]"
B340741780701063A0,brightness0.55,0.44999998807907104,32.953758239746094,36.54878616333008,brightness0.55,0.9999452829360962,6;5;14,"[[0.19779999554157257, 0.027499999850988388, -0.2960599958896637], [0.14409999549388885, 0.07018999755382538, 0.18501999974250793], [0.05090999975800514, 0.01696000061929226, -0.38679999113082886]]"
B340741780701063A0,downsample32,0.6666666865348816,53.02397155761719,61.54623031616211,downsample32,0.9999032020568848,6;5;14,"[[0.19779999554157257, 0.027499999850988388, -0.2960599958896637], [0.14409999549388885, 0.07018999755382538, 0.18501999974250793], [0.05090999975800514, 0.01696000061929226, -0.38679999113082886]]"
B340741780701063A0,occlusion20,0.20000000298023224,80.97068786621094,74.78865051269531,occlusion20,0.9999505281448364,6;5;14,"[[0.19779999554157257, 0.027499999850988388, -0.2960599958896637], [0.14409999549388885, 0.07018999755382538, 0.18501999974250793], [0.05090999975800514, 0.01696000061929226, -0.38679999113082886]]"
B340741780701063A0,background_shift,0.5,74.23894500732422,75.0,background_shift,0.9999303817749023,6;5;14,"[[0.19779999554157257, 0.027499999850988388, -0.2960599958896637], [0.14409999549388885, 0.07018999755382538, 0.18501999974250793], [0.05090999975800514, 0.01696000061929226, -0.38679999113082886]]"
